x,y,area
126.752408,37.2485759,546
126.7571919,37.25172332,1157
126.7522019,37.24816639,1943
126.7525744,37.24706646,2387
126.7568782,37.2407933,172
126.7568554,37.24240207,526
126.7560656,37.24210175,1574
126.7500455,37.24456382,1993
126.7491667,37.24421172,906
126.7522932,37.24764452,2146
126.7516627,37.24710582,3425
126.7536684,37.24910392,1412
126.7517819,37.24899754,533
126.7357232,37.23836157,513
126.7322594,37.24135309,1937
126.733811,37.24147904,1898
126.7504664,37.24754508,747
126.7324965,37.24083156,775
126.7334793,37.24108174,995
126.7493159,37.24841306,1362
126.7353512,37.23818837,530
126.7320174,37.24165088,724
126.7336062,37.24171276,1091
126.7348659,37.2415033,562
126.7509575,37.24860944,407
126.7487852,37.24787915,310
126.7488915,37.24447515,906
126.734356,37.23892824,2182
126.7335484,37.23931036,2053
126.7342391,37.23940697,903
126.7505511,37.24868787,1498
126.7497712,37.24789556,3127
126.7357827,37.23814175,490
126.7334977,37.23975608,2674
126.7337824,37.24126579,1537
126.7499836,37.24829734,1309
126.7514443,37.24801091,3848
126.7355079,37.23839974,511
126.733923,37.2400924,562
126.751033,37.24837037,1428
126.733311,37.24220758,1666
126.7501522,37.2473489,747
126.7349518,37.23873188,495
126.7517782,37.24844735,2099
126.7506152,37.24790834,2294
126.7342876,37.24030064,959
126.7485289,37.24817325,1269
126.7346822,37.23881895,1322
126.7499243,37.24717623,747
126.7320244,37.24101205,3438
126.7323305,37.24161735,578
126.733321,37.24081558,1620
126.7343235,37.24150335,1233
126.7365269,37.24243499,721
126.7350799,37.2421564,1633
126.7367237,37.24261311,483
126.7488787,37.24765012,741
126.7344066,37.24251865,1098
126.7521319,37.24905621,1742
126.7505994,37.24824989,922
126.7493392,37.24742034,1279
126.7483371,37.24790965,1666
126.7331405,37.24001892,1921
126.7325554,37.24233427,3712
126.7351831,37.23835892,1587
126.7486544,37.24843554,673
126.7317121,37.24031412,1395
126.7318655,37.24218539,2836
126.7337746,37.24100104,995
126.735104,37.24238289,883
126.7566648,37.25185641,1891
126.7499206,37.24672236,1269
126.7491116,37.24667857,1716
126.7516941,37.24660626,1379
126.751833,37.24768636,1745
126.7548076,37.24573603,1233
126.7471264,37.24427379,1984
126.7504046,37.2465002,701
126.7348535,37.24212589,2116
126.7568997,37.24018829,862
126.7542047,37.24907981,509
126.7517894,37.25362611,1402
126.7569597,37.24182201,2103
126.7318808,37.24175392,764
126.7344859,37.24127953,1306
126.7346627,37.24125857,364
126.7503448,37.24856084,1203
126.7351051,37.2386159,495
126.7327487,37.24155035,330
126.7557351,37.24518426,694
126.7570504,37.24080357,644
126.7541689,37.24541862,529
126.7572244,37.23988738,410
126.7531346,37.24920247,846
126.7555963,37.24141238,992
126.7513307,37.24765196,1002
126.7325185,37.24172923,690
126.732826,37.24083348,776
126.7347818,37.24181334,992
126.7543335,37.25114986,605
126.7528501,37.24482776,1045
126.7539161,37.24427611,826
126.7553225,37.24478577,741
126.7502915,37.24604484,826
126.7548359,37.24475134,2033
126.7504219,37.24558459,1031
126.7501325,37.24844984,1388
126.733466,37.24186868,643
126.7498625,37.24757039,963
126.7526998,37.24743173,2400
126.7533168,37.24798986,3527
126.7487757,37.24859526,274
126.7511293,37.24668283,2479
126.7508195,37.24730192,1855
126.7502075,37.24676676,1326
126.7497731,37.24635109,2519
126.7497927,37.24420189,1488
126.7492088,37.24394526,691
126.7493972,37.24389321,469
126.7491772,37.24397092,598
126.7539184,37.24514256,840
126.754541,37.24507069,1441
126.754757,37.24526882,1517
126.7545563,37.24518641,1147
126.7551028,37.24524512,2469
126.7341179,37.24006345,503
126.7345731,37.2402621,423
126.7506451,37.24619768,2774
126.7482675,37.24405168,2354
126.747471,37.24405458,3517
126.7480284,37.24803387,1349
126.7475309,37.24818978,1182
126.7554189,37.24567963,1903
126.7554339,37.24615856,1381
126.7553225,37.24184549,975
126.7342125,37.23972597,2529
126.7341716,37.23914786,2476
126.7348037,37.23856437,653
126.7346476,37.23854906,850
126.7336652,37.23944908,784
126.7321178,37.24204374,965
126.7323806,37.24039673,1527
126.7328947,37.24041492,3088
126.7331114,37.24260073,1891
126.733961,37.24042434,998
126.7338145,37.24071199,1580
126.7341627,37.24170959,734
126.7327926,37.24176211,1329
126.733777,37.24193228,694
126.7343844,37.24221747,2023
126.7345928,37.24170182,886
128.5710988,36.83429666,4011
128.560931,36.8421167,3867
128.5630162,36.84284299,902
128.5788697,36.83736759,3165
128.5680228,36.8433828,188
128.5640171,36.84556809,1946
128.5729601,36.84095863,2975
128.564733,36.83911509,1964
128.5620965,36.8426046,3961
128.5649162,36.84472138,493
128.5776488,36.82979775,3428
128.5654477,36.84391672,2271
128.561807,36.83949767,1498
128.5766942,36.8376862,598
128.5635859,36.84276369,1598
128.5655918,36.84487196,2066
128.5681349,36.84375137,1983
128.5644517,36.83915762,1686
128.5645866,36.84107662,674
128.5666014,36.84030143,304
128.560461,36.84152154,1879
128.5611237,36.83991633,512
128.5609528,36.84131794,1964
128.5613156,36.84197587,1964
128.5647215,36.840764,2033
128.5685368,36.84256862,1071
128.564273,36.84178039,1993
128.5631013,36.8424457,347
128.5614051,36.83929526,677
128.5613189,36.83972771,1121
128.5624976,36.84076974,2040
128.5618498,36.84015304,2013
128.5623664,36.83997317,1845
128.5618869,36.84078831,1002
128.561589,36.84024621,2003
128.5642937,36.84237163,1041
128.5650281,36.84426201,1739
128.5622341,36.84085979,2063
128.5640187,36.84187266,2003
128.5649178,36.84382135,734
128.5633151,36.8428278,1498
128.5677928,36.83950076,1101
128.5717515,36.833866,2796
128.5646614,36.83861435,2162
128.5646216,36.84241137,1830
128.5645973,36.84166142,1983
128.5645524,36.8439549,803
128.5640738,36.84364035,1610
128.563529,36.84380646,1612
128.5631883,36.84540366,1002
128.5680822,36.84298917,2271
128.5619028,36.84442116,3890
128.563116,36.84133988,1954
128.5644596,36.84267101,787
128.5632668,36.84049626,2033
128.5712202,36.8358165,2701
128.5641087,36.84259382,1814
128.5675003,36.84138792,1722
128.5672177,36.84087347,1309
128.5634997,36.84204834,1904
128.5628578,36.84143094,2063
128.5630335,36.84232126,407
128.5620672,36.84111877,1012
128.562557,36.84173304,2014
128.562506,36.84135916,1002
128.5708063,36.83530993,1818
128.5623843,36.84225637,1012
128.5637606,36.84196409,1993
128.562559,36.8425842,962
128.5625602,36.8430646,477
128.5621697,36.84507719,5108
128.5765157,36.8373568,1375
128.5627939,36.84298539,941
128.5627033,36.84277215,635
128.5637022,36.845375,198
128.5640434,36.84573542,368
128.5637542,36.84421183,585
128.5669516,36.84424883,4218
128.5639366,36.84454218,1210
128.5659492,36.8430027,1495
128.5646374,36.84565877,611
128.5638064,36.84371793,1826
128.564681,36.84363074,615
128.5679443,36.83979331,79
128.5643338,36.84356152,1594
128.5680433,36.84330207,221
128.5641867,36.84440184,2493
128.5644452,36.84430825,2311
128.5654184,36.84514743,1345
128.5644362,36.84522154,1640
128.5645406,36.84337607,948
128.5647729,36.84435709,1630
128.5660219,36.84340936,1424
128.5667621,36.84335356,1729
128.5609608,36.84020211,385
128.5624399,36.8417788,1012
128.571425,36.8350428,4190
128.5638165,36.83889108,4209
128.5669653,36.84371868,407
128.563234,36.84212527,1874
128.5634226,36.84556897,493
128.5659099,36.84376547,3293
128.5666879,36.8437584,592
128.5649988,36.8449833,2040
128.565214,36.84404891,2440
128.5665024,36.84288621,1022
128.5662202,36.84292921,1314
128.5686415,36.84216476,931
128.567669,36.84251177,1808
128.5666592,36.84040969,347
128.5651117,36.84329737,1576
128.5680744,36.84236884,1082
128.5626078,36.8448978,2053
128.562818,36.8452804,284
128.5643934,36.84555728,99
128.5641359,36.84580097,119
128.5602682,36.84170824,1226
128.5648529,36.84338682,1542
128.5653798,36.83973728,1993
128.5629254,36.84544847,725
128.5679703,36.83982648,136
128.5683564,36.84288753,2608
128.5615594,36.83962436,1279
128.5679156,36.83973079,301
128.566562,36.84022248,169
128.5622475,36.84144806,1021
128.5680177,36.83991848,426
128.5677688,36.83889686,2023
128.5671536,36.83890083,972
128.5668659,36.83893715,605
128.5654387,36.84464125,380
128.5676146,36.83974567,2083
128.5636076,36.83459826,3429
128.5635212,36.84040173,1983
128.5673361,36.83923279,1111
128.5670377,36.84054175,674
128.5683696,36.84226313,1054
128.5649793,36.84067402,2033
128.5641251,36.83910516,863
128.5651488,36.83769674,2083
128.5652625,36.8379004,2013
128.5649876,36.83902334,2003
128.5657197,36.83566482,2675
128.5651254,36.83983046,2003
128.5656375,36.83964856,2033
128.5644095,36.84571448,552
128.5612096,36.84122735,2023
128.5605483,36.84224643,1993
128.5676706,36.84298001,2631
128.5606996,36.84086391,417
128.5706477,36.8417065,3008
128.5621145,36.84006261,2033
128.5713698,36.83461988,422
128.5710493,36.83519157,1983
128.5717284,36.83559192,2301
128.5783264,36.83906673,1411
128.5782781,36.83879148,3475
128.558653,36.8421311,2023
128.5577576,36.84264885,687
128.5579221,36.84246784,1548
128.5582054,36.84243836,1226
128.5569328,36.84057444,208
128.5589068,36.84203794,2003
128.5572219,36.84055164,347
128.5573054,36.84085392,1476
128.5557925,36.84278946,165
128.5546512,36.84340582,1252
128.5545236,36.84260991,337
128.5587105,36.84279331,1479
128.5591636,36.8419478,2003
128.5525452,36.84723652,813
128.5578198,36.85373038,2162
128.6004528,36.83238811,2564
128.5568485,36.84112687,2093
128.558903,36.84257914,149
128.5995461,36.83273667,3389
128.5521884,36.85000035,6450
128.5539362,36.85166294,2644
128.5551746,36.85112668,2238
128.5622666,36.84776877,2003
128.590719,36.83675126,2592
128.5553413,36.85116694,737
128.5553916,36.85071785,1679
128.5574591,36.85184055,3967
128.5570993,36.85096867,5438
128.5591965,36.84258601,1216
128.5571594,36.85033781,3592
128.5575983,36.85337999,2367
128.5592999,36.85204932,1699
128.5590033,36.85184787,1617
128.5593942,36.85169849,827
128.600288,36.83812065,1977
128.5531576,36.84710544,2073
128.5541376,36.84739438,1111
128.60107,36.84265759,2023
128.559313,36.85038913,506
128.5516786,36.8513014,5221
128.5560627,36.85144257,2456
128.5516803,36.85010754,2320
128.5511729,36.84783424,5855
128.561014,36.85086596,6674
128.550167,36.84973282,1273
128.5593913,36.84182309,1736
128.5683004,36.84647879,3088
128.5504909,36.84959011,2433
128.5510502,36.849805,1699
128.5592775,36.84046739,724
128.5520297,36.84743184,2588
128.5577032,36.84428886,3382
128.5518745,36.84763191,1676
128.6013213,36.8328135,3016
128.5589943,36.84091485,3475
128.5575391,36.85147387,30
128.5687377,36.84612757,724
128.6034385,36.83423864,1997
128.5898303,36.83663354,152
128.5912817,36.83682536,2605
128.593913,36.84108206,3197
128.5945932,36.84102743,4044
128.5674884,36.84661592,3174
128.5922324,36.83765057,1805
128.592627,36.83720127,608
128.5901402,36.83987677,1150
128.5902073,36.83953529,721
128.5900837,36.8367731,790
128.5952479,36.8397794,3101
128.5974853,36.83772155,1891
128.597215,36.83766445,1970
128.6010333,36.83267493,2855
128.5999676,36.83418991,946
128.56883,36.84557602,8734
128.5575202,36.84068216,959
128.5686997,36.84662705,2354
128.5555948,36.84291594,484
128.5570477,36.84151972,338
128.5820781,36.84126343,6348
128.5533169,36.8453891,1038
128.5553729,36.84305814,857
128.5813654,36.84133391,255
128.5924041,36.83694314,2179
128.5540472,36.84301989,5623
128.5905143,36.83639162,783
128.5903884,36.83695409,1997
128.5893696,36.83636963,1230
128.5637196,36.84957483,2166
128.5692095,36.84497265,8
128.5899961,36.83711467,1197
128.5587761,36.85260004,3160
128.5921232,36.83692447,2331
128.5910014,36.83677506,2489
128.5620886,36.85132883,2023
128.5638239,36.84974258,1725
128.5556455,36.85129405,1025
128.5521881,36.846856,1874
128.5560563,36.85024567,4776
128.5580092,36.85384836,3094
128.5521224,36.84716068,2420
128.5576319,36.84474399,3019
128.5576672,36.8529576,3085
128.557794,36.85275177,2459
128.6011389,36.84243844,2000
128.569696,36.84629143,278
128.5557369,36.85054466,2380
128.5536764,36.84614719,149
128.5537442,36.84621947,357
128.5583607,36.84157144,943
128.5525934,36.84766198,1041
128.5526937,36.84739478,317
128.5543698,36.8472661,1906
128.5582536,36.84415559,1070
128.6031935,36.84204809,3996
128.5639681,36.84994774,2687
128.5537818,36.84509443,1370
128.5511498,36.84915885,2390
128.5533888,36.84696772,2013
128.5542988,36.84681112,251
128.5568118,36.84163048,493
128.5629505,36.8504182,4337
128.5513844,36.84903884,2785
128.5691214,36.84596516,3210
128.5516576,36.84895805,2171
128.5553488,36.84243622,1983
128.5907097,36.83983671,1798
128.590266,36.84026288,1190
128.5558099,36.84218348,2038
128.5530747,36.84625525,2003
128.5578697,36.85098263,1480
128.5563585,36.85105992,5818
128.551146,36.84951759,2098
128.5528449,36.84755679,823
128.5513191,36.84859639,311
128.6000662,36.83429436,1018
128.5546631,36.846187,755
128.5580883,36.85196781,3215
128.6003038,36.8322775,558
128.5680148,36.84633552,671
128.5641626,36.84748812,2586
128.5570922,36.84102097,1922
128.5552401,36.84279858,367
128.5545963,36.84713132,1881
128.5588605,36.84250779,298
128.5946642,36.83968488,1379
128.5565799,36.84176317,764
128.5553999,36.84966851,4961
128.5585626,36.84139192,1549
128.553613,36.84683072,2003
128.5981484,36.83853561,1934
128.5999891,36.83818207,2050
128.593637,36.82877645,3170
128.55394,36.84718433,337
128.561351,36.85231093,1974
128.5918376,36.83691568,2559
128.5590288,36.84280842,1294
128.6012083,36.84222072,2000
128.5906005,36.8403913,1144
128.5817733,36.84114188,869
128.5904393,36.83978005,1950
128.5588319,36.85058339,902
128.5691966,36.84652418,294
128.5685151,36.84683916,195
128.5692008,36.84623913,2734
128.5507371,36.85051035,1767
128.5635726,36.84926511,812
128.5631321,36.84949138,1345
128.5505514,36.84778316,1488
128.563658,36.84939805,2010
128.5555825,36.84230756,2254
128.5539699,36.84570583,2023
128.5631735,36.85067702,2945
128.5606131,36.8512082,6301
128.5590056,36.8504074,952
128.5583484,36.85070344,97
128.5585793,36.85184442,206
128.5573425,36.8531735,1121
128.557872,36.85343695,1461
128.5578174,36.85227095,2189
128.5572415,36.85061812,589
128.55504,36.85143172,982
128.550246,36.85079445,4497
128.5515322,36.84956661,406
128.550905,36.85012135,1294
128.5502878,36.84774605,2631
128.5544958,36.84626415,1914
128.5502761,36.84870227,2238
128.5542489,36.84675825,142
128.5546802,36.84657142,136
128.5540116,36.84650448,1636
128.5542823,36.84642057,1977
128.5565878,36.84121742,2033
128.5548149,36.84699313,1843
128.5543424,36.84761515,428
128.5608544,36.85236394,2787
128.5523542,36.84665408,2182
128.5521931,36.847985,684
128.5529139,36.84726117,1864
128.5579192,36.84410718,2134
128.556056,36.84471751,1519
128.5505725,36.84859938,6333
128.5758977,36.84707415,3907
128.5710974,36.85839148,2924.9
128.5691524,36.85797947,747.5
128.5746904,36.85617169,3676
128.5718081,36.84716308,918.4
128.5744227,36.85946734,2479.4
128.5763763,36.84353531,1203
128.5643893,36.85517544,2965
128.5755759,36.84518215,2636
128.5832134,36.84824275,1012
128.5746925,36.84569978,3665.3
128.5719824,36.84472688,347
128.5695272,36.85814148,2269.3
128.5703841,36.85339338,1997
128.571745,36.84698903,2989.3
128.5818769,36.84957566,8069
128.5694318,36.84693202,513.8
128.5787248,36.84332573,2389
128.5779797,36.86135444,4734.2
128.5727577,36.84631177,3207.8
128.567906,36.84749529,18
128.5707089,36.84740954,938.1
128.5724925,36.85903536,3291.4
128.5774675,36.86106976,6997.2
128.5754996,36.85973679,5057
128.569763,36.85216349,3700.2
128.583975,36.84579105,6536
128.5707282,36.85373085,2073
128.5707926,36.85405833,1663
128.5767512,36.84261995,1415
128.5730674,36.84738339,3459
128.5765364,36.84694116,598
128.5759604,36.84660786,2122
128.5705671,36.85833443,1015.7
128.5730043,36.8470386,3990.7
128.5728894,36.84669278,3880
128.5747977,36.8440544,3187
128.5676403,36.84779288,1415
128.5704485,36.84675037,1652.1
128.5764476,36.84785064,2996
128.5718062,36.84505376,2962
128.5759781,36.84736014,2502
128.5774788,36.84434943,7608
128.5770897,36.84325455,1587
128.5765667,36.84326851,1666
128.5770638,36.84279006,1623
128.5837695,36.84653045,1950
128.5831752,36.8439195,4185
128.5834506,36.84800533,3198
128.5844826,36.84599908,2506
128.5703929,36.8527339,4850
128.5704911,36.85202603,2731
128.5700491,36.85207368,2889
128.5700639,36.85136015,5111
128.570355,36.85071001,6750
128.5698925,36.84945156,3122.3
128.5707979,36.85834066,2633.2
128.5715078,36.85850436,5585.8
128.5728941,36.85909357,2018.5
128.5760145,36.84617555,3534
128.5678531,36.84794019,1524
128.5684586,36.84791742,3808
128.5684584,36.84757855,1584.4
128.5684195,36.84745328,702.2
128.5773633,36.84280897,1792
128.5707589,36.84758511,2790.2
128.571868,36.85872205,4299.8
128.5693148,36.84714927,2636.5
128.5706251,36.84719449,3773.2
128.5708693,36.84775836,1250.1
128.5738695,36.84605784,2964.9
128.5633871,36.85413498,3141
128.542744,36.80832242,2602.6
128.5417759,36.79454649,4904
128.5416093,36.79400074,1341
128.5413346,36.7920635,1680
128.5417333,36.7907569,1737
128.5452759,36.79460278,3017.9
128.5448034,36.79545796,4068
128.5427214,36.78956239,2937.4
128.5432509,36.79051448,3318.9
128.5462675,36.79332189,3152.5
128.5453459,36.79632165,7755
128.5416566,36.79915657,2383.2
128.5438237,36.79572251,1300
128.5409637,36.80090011,2562.7
128.5402625,36.79998808,4120.2
128.5403743,36.79962406,2439.5
128.5422713,36.79930944,1513.5
128.5419869,36.79920509,1959.1
128.5386023,36.80119325,2804.3
128.5384284,36.8013602,1937.8
128.5386551,36.80075899,2000.9
128.539045,36.80106957,1390.7
128.5381787,36.80160211,2916.6
128.537878,36.80093294,2165.7
128.5368669,36.80145004,2640.4
128.5361757,36.8029544,911.4
128.536376,36.80286108,1183.9
128.5429479,36.80856097,1501.1
128.5441137,36.80850034,621
128.5442948,36.80837085,2123.8
128.5445746,36.80786265,1571.9
128.5462579,36.80536396,2152
128.5476514,36.80913641,1743.5
128.5413064,36.8120283,220
128.540872,36.81182228,792
128.5419572,36.79489824,2470
128.5444376,36.80807175,1761.7
128.5430451,36.79584804,1233
128.5409285,36.79531947,2552
128.5428358,36.79548386,2368
128.5446348,36.80771329,581.6
128.5439173,36.79072955,1681.1
128.5434402,36.80898176,985.1
128.5404376,36.79935546,2749.9
128.5422957,36.78942889,3964.2
128.5436046,36.7905744,2020.5
128.5357299,36.80231205,2188.8
128.543959,36.80855388,1474.1
128.5421992,36.79509441,2223
128.5431862,36.80880197,4243
128.539611,36.80128245,1866.6
128.5346586,36.80032111,1843.9
128.5457007,36.79373364,1777
128.5437011,36.79578763,1245
128.5397253,36.79924936,2050
128.5418866,36.79318604,1899
128.5459596,36.79354664,1821.5
128.5430492,36.80965917,3344.2
128.5455024,36.7940067,1577.6
128.5409579,36.8074123,4084.6
128.5412455,36.80115099,1755.2
128.5400186,36.79583718,3069
128.5410817,36.81217655,1512
128.5413205,36.81218859,752
128.5422494,36.80800501,4367.1
128.5330738,36.80140864,2985
128.5423839,36.79530456,2056
128.5465581,36.79308736,4336.3
128.5349392,36.79854032,1084.4
128.5358004,36.80313143,2644.5
128.5413745,36.79655673,2942.5
128.5384357,36.80267064,410.3
128.5409646,36.81104332,2628
128.5428988,36.80840853,1167.7
128.5360048,36.80225075,2142.3
128.5416366,36.79415563,1055
128.5413421,36.79910055,2587.6
128.5353815,36.80340228,1466.9
128.5254469,36.80275031,3312
128.5376341,36.79713991,1043
128.5388099,36.7955645,1322
128.5222737,36.79486577,1015
128.538573,36.80255119,2083.9
128.5346551,36.80056056,1549.5
128.5233724,36.79632271,5838
128.5453869,36.79424084,1633.4
128.5414285,36.79573331,2727
128.5413142,36.80758203,2381.5
128.5383252,36.80146588,988.1
128.5410258,36.79311197,1762.5
128.5407532,36.79373937,2758
128.5403319,36.79603783,3310
128.5407665,36.79511046,2227
128.5466534,36.80891189,3472.2
128.5333222,36.79165152,6354
128.5373982,36.7948086,1964.9
128.5320962,36.79806142,8620
128.535575,36.79753946,2012.2
128.5364871,36.7974328,1177.6
128.5362099,36.79745809,1480
128.5349619,36.79769036,2315.5
128.5356939,36.79839182,1754.4
128.5357382,36.79862299,3404.5
128.5381447,36.79582007,3130.7
128.5374203,36.79627635,2219.3
128.5378878,36.79698499,283
128.5372323,36.79465235,1995.9
128.5414612,36.79742501,922.5
128.5413612,36.79698949,3555.5
128.5414709,36.79618156,2699.3
128.5411064,36.79545547,1200
128.5412488,36.79555147,2001
128.5398381,36.79563859,2459
128.5434832,36.79588002,2603
128.5359763,36.845351,1911
128.5452769,36.84478733,1871
128.5445719,36.83969901,6526
128.5458678,36.84458169,995
128.5381003,36.83159369,1927
128.5500018,36.81854863,3161.4
128.5489941,36.81661908,446.2
128.5497467,36.81875027,2317.2
128.5383415,36.8317723,2648
128.5483767,36.82163894,3819.7
128.5546544,36.81955288,1778.2
128.5405844,36.82145942,2246.9
128.5484622,36.82252064,3941.3
128.5481649,36.81712842,2000.6
128.5425829,36.83007785,4694
128.5760388,36.80249083,1892
128.5760554,36.80277515,1666
128.575342,36.81460005,7205
128.5743447,36.81417384,5542
128.5734573,36.81372454,1722
128.5762274,36.81491404,396
128.5727805,36.81465983,691
128.5728256,36.82487068,2258.6
128.5489458,36.81681073,740.6
128.5487982,36.81990422,4347.9
128.5469597,36.82305162,2265.8
128.547829,36.84134793,1129.9
128.54275,36.84594399,672
128.5429994,36.84569919,1949
128.5577674,36.83255647,3920.4
128.547925,36.8411071,2367
128.5483355,36.84060746,3362
128.5589922,36.83148074,460
128.5442856,36.84378279,1127
128.5592166,36.8320548,3791
128.5465985,36.84490349,2433
128.5479842,36.83871882,2914.5
128.5526267,36.81498789,4978
128.5573847,36.81554105,6781.9
128.5730503,36.82463372,1727.2
128.5545822,36.81941291,960.7
128.5587889,36.81585495,2680
128.537775,36.83138355,1857
128.5764965,36.80188676,1909
128.6441689,36.75449616,1256
128.5504048,36.83140645,5297
128.5393942,36.83175372,1782
128.5528706,36.83404009,5015
128.5459733,36.84541042,2200
128.5461987,36.84481669,1782
128.5525609,36.8345078,1765
128.543176,36.83043894,3017
128.5446035,36.84405482,5213
128.5522453,36.8147678,3472
128.5433157,36.8442103,5504
128.5566402,36.83103916,1590
128.5434859,36.8456362,3906
128.5443493,36.84494264,1630
128.5495915,36.81785425,1770.3
128.5524551,36.8341404,1253
128.5407125,36.8211115,1565.9
128.6262032,36.73687549,1934
128.5420415,36.82990891,3845
128.5541332,36.81857768,3785
128.5447593,36.81805364,1509
128.554344,36.81816965,3230.4
128.5519084,36.81325894,2291.4
128.5538743,36.81877388,3004.3
128.5437312,36.84514709,1940
128.5540886,36.81710807,2075.1
128.5556113,36.81476084,2773
128.5738054,36.81367803,3959
128.565875,36.82454158,3646
128.5756573,36.81429386,861
128.5748654,36.81493524,651
128.5728167,36.81439157,2691
128.575194,36.81517236,350
128.5400439,36.84163998,4304
128.5493766,36.81962169,3791.9
128.5506037,36.81722539,1292
128.5517859,36.81990733,2288.8
128.6440435,36.75475774,3818
128.5536679,36.81886091,1313.9
128.5437549,36.84409206,2397
128.5441719,36.8446578,1702
128.546815,36.84458576,1983
128.5561031,36.81477819,2026
128.5729478,36.81403276,5190
128.575836,36.81516989,5495
128.5429225,36.83024067,1018
128.6259816,36.73702511,3040
128.5362645,36.84490614,1904
128.5453562,36.8443657,1821
128.5871356,36.85959961,2788
128.5811675,36.86443756,1022
128.5851643,36.8609404,1170
128.5869012,36.86130042,789
128.5897008,36.86041389,1190
128.5850305,36.8547939,2727
128.5827685,36.86182271,5272
128.5844241,36.86179181,4152
128.5902082,36.85885467,2585
128.5835663,36.8564601,2185
128.5852465,36.85743232,2106
128.6409441,36.8431364,2698
128.6365748,36.86823238,262
128.5900875,36.85907063,1094
128.5844171,36.86333465,397
128.5830866,36.86370391,2321
128.5870205,36.86077408,1260
128.5933749,36.85877792,7041
128.5863226,36.86057391,1269
128.5847825,36.86215194,2500
128.58403,36.86329958,3140
128.5883726,36.86675626,2453
128.5882282,36.86650176,2955
128.5868874,36.86098056,2012
128.587547,36.85997146,327
128.5869884,36.85930677,104
128.5851933,36.86066142,367
128.5857191,36.8604379,1291
128.579376,36.85820426,53
128.5865687,36.86105762,1260
128.5863033,36.86147148,1924
128.6368427,36.86844304,3622
128.5870941,36.86054541,922
128.5859253,36.86395195,7417
128.5865649,36.86292789,2464
128.5825397,36.86316951,3589
128.580226,36.85869203,4060
128.5862703,36.86114747,595
128.589511,36.85917611,1478
128.5862006,36.8690932,1484
128.5858207,36.86899249,3270
128.5845497,36.8686422,5957
128.5855264,36.86059598,1309
128.5849957,36.86115907,1349
128.5884568,36.86155084,99
128.5883612,36.86193982,17
128.5890619,36.85945854,1741
128.5897831,36.85909885,1740
128.5881837,36.86227754,132
128.582287,36.86536034,4398
128.5867478,36.85996438,2049
128.5852969,36.86878999,3517
128.5886036,36.86115703,4066
128.5893035,36.85934223,1768
128.5798257,36.85818369,1160
128.581113,36.85898432,850
128.5869236,36.85979147,2191
128.580524,36.85890169,1078
128.5864691,36.86921179,2344
128.584438,36.86383788,3686
128.5875299,36.86234034,5381
128.5813322,36.8641175,718
128.5927199,36.85918405,1923
128.5850607,36.86357488,3690
128.583691,36.8612271,4993
128.5873204,36.86099298,543
128.5828267,36.85456766,4952
128.5861349,36.86013727,984
128.5859208,36.86028501,1145
128.5857601,36.86107463,1210
128.6411888,36.8432288,529
128.6376392,36.86871471,2066
128.5836054,36.86345697,5066
128.581952,36.86357063,892
128.5827101,36.86443613,1240
128.5815664,36.86415835,2615
128.5818575,36.86397617,2003
128.5821591,36.86396855,1517
128.6373059,36.86859325,2813
128.5857783,36.8580671,2734
128.5866037,36.86138791,1401
128.5865095,36.86040536,1250
128.5856997,36.86199645,915
128.5859482,36.86091102,1240
128.5866667,36.86026649,841
128.5854042,36.86081412,932
128.5863077,36.86001918,526
128.5876633,36.86063611,660
128.5874251,36.86078516,811
128.5883896,36.86165742,13
128.5893682,36.86060052,976
128.5932775,36.85914252,2007
128.5897123,36.85944552,273
128.5806367,36.85907553,1693
128.5812277,36.85943807,6740
128.5839339,36.85483555,1504
128.5830297,36.85626344,4010
128.5813488,36.85582081,3587
128.6411845,36.84292423,625
128.6407517,36.84290363,2453
128.648437,36.87296425,2025
128.5824194,36.86446397,1160
128.5768252,36.87405827,1021
128.5766416,36.87448373,1319
128.5787721,36.87229339,770
128.5633815,36.8718842,1898
128.5794576,36.86740425,2578
128.5783298,36.87186993,2013
128.5768716,36.868164,3157
128.5788657,36.872075,626
128.5724668,36.86834076,4053
128.5777716,36.87391092,476
128.5801237,36.8666217,1879
128.5750064,36.87657611,1514
128.5764858,36.87342964,377
128.576627,36.87298393,1299
128.5784563,36.86999705,7873
128.5762934,36.8728651,357
128.5802037,36.86774581,4760
128.5770643,36.86355874,1451
128.5779224,36.87221872,182
128.5790395,36.87172959,1305
128.5777861,36.87216593,486
128.5766787,36.87350393,588
128.5806705,36.86770807,205
128.577382,36.87351541,2043
128.5723649,36.87205705,1421
128.575592,36.8745955,1587
128.5785682,36.87146186,2033
128.5794805,36.86464876,5378
128.5731689,36.86811451,3614
128.577486,36.87171211,2479
128.5804374,36.86739131,2063
128.5677775,36.86680146,1765
128.5779769,36.87248875,2033
128.5775586,36.87320619,4016
128.5782116,36.87207558,2043
128.5677101,36.86796654,4103
128.5786075,36.86895618,674
128.5805492,36.8671853,2053
128.5777956,36.86388394,5386
128.5789156,36.86516813,2191
128.5797264,36.86713993,1352
128.5786528,36.87174707,982
128.5786315,36.87248456,645
128.5767233,36.87327034,972
128.5764626,36.87466919,1012
128.5751887,36.87444479,417
128.5742747,36.86792245,3191
128.5769557,36.86782654,1157
128.5753278,36.87192428,3023
128.5749289,36.87149267,1659
